2025-02-10 00:45:00,180 DEBUG:Days list: ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']
2025-02-10 00:45:00,207 DEBUG:=== 試行回数 1 ===
2025-02-10 00:45:00,317 DEBUG:[DEBUG] Unassigned 基礎工学実験 from Tuesday, p=0
2025-02-10 00:45:00,317 DEBUG:[SWAP] Failed to fill Wednesday p=2, revert unassign 基礎工学実験
2025-02-10 00:45:00,317 DEBUG:[DEBUG] Unassigned 基礎工学実験 from Tuesday, p=1
2025-02-10 00:45:00,317 DEBUG:[SWAP] Failed to fill Wednesday p=2, revert unassign 基礎工学実験
2025-02-10 00:45:00,317 DEBUG:[DEBUG] Unassigned 国語総合II from Tuesday, p=0
2025-02-10 00:45:00,318 DEBUG:[SWAP] Failed to fill Wednesday p=2, revert unassign 国語総合II
2025-02-10 00:45:00,318 DEBUG:[DEBUG] Unassigned 総合英語演習II from Tuesday, p=0
2025-02-10 00:45:00,318 DEBUG:[SWAP] Assigned 総合英語演習II to fill empty Wednesday p=2, grade=IE5
2025-02-10 00:45:00,318 DEBUG:[DEBUG] Found empty slot -> Friday p=2, grade=IE5
2025-02-10 00:45:00,318 DEBUG:[DEBUG] No direct course for Friday, p=2, grade=IE5 -> Trying swap
2025-02-10 00:45:00,318 DEBUG:[DEBUG] Unassigned 数学演習 from Monday, p=3
2025-02-10 00:45:00,319 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学演習
2025-02-10 00:45:00,319 DEBUG:[DEBUG] Unassigned 体育 from Monday, p=0
2025-02-10 00:45:00,319 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 体育
2025-02-10 00:45:00,319 DEBUG:[DEBUG] Unassigned 体育 from Monday, p=1
2025-02-10 00:45:00,319 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 体育
2025-02-10 00:45:00,319 DEBUG:[DEBUG] Unassigned 応用数物演習△ from Monday, p=0
2025-02-10 00:45:00,319 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 応用数物演習△
2025-02-10 00:45:00,319 DEBUG:[DEBUG] Unassigned ライフサイエンス・アースサイエンス from Monday, p=0
2025-02-10 00:45:00,319 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign ライフサイエンス・アースサイエンス
2025-02-10 00:45:00,319 DEBUG:[DEBUG] Unassigned 応用解析学概論△ from Monday, p=0
2025-02-10 00:45:00,319 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 応用解析学概論△
2025-02-10 00:45:00,320 DEBUG:[DEBUG] Unassigned 創造演習 from Monday, p=2
2025-02-10 00:45:00,320 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 創造演習
2025-02-10 00:45:00,320 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=0
2025-02-10 00:45:00,320 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学ⅢB
2025-02-10 00:45:00,320 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=0
2025-02-10 00:45:00,320 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学ⅢB
2025-02-10 00:45:00,320 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=2
2025-02-10 00:45:00,320 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学ⅢB
2025-02-10 00:45:00,320 DEBUG:[DEBUG] Unassigned 測量学特論 from Monday, p=1
2025-02-10 00:45:00,320 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 測量学特論
2025-02-10 00:45:00,320 DEBUG:[DEBUG] Unassigned データベース from Monday, p=1
2025-02-10 00:45:00,321 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign データベース
2025-02-10 00:45:00,321 DEBUG:[DEBUG] Unassigned 創造演習 from Monday, p=3
2025-02-10 00:45:00,321 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 創造演習
2025-02-10 00:45:00,321 DEBUG:[DEBUG] Unassigned 創造製作 from Monday, p=2
2025-02-10 00:45:00,321 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 創造製作
2025-02-10 00:45:00,321 DEBUG:[DEBUG] Unassigned 創造製作 from Monday, p=3
2025-02-10 00:45:00,321 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 創造製作
2025-02-10 00:45:00,321 DEBUG:[DEBUG] Unassigned 国語総合II from Monday, p=0
2025-02-10 00:45:00,321 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 国語総合II
2025-02-10 00:45:00,321 DEBUG:[DEBUG] Unassigned 工学デザイン基礎II from Monday, p=1
2025-02-10 00:45:00,322 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 工学デザイン基礎II
2025-02-10 00:45:00,322 DEBUG:[DEBUG] Unassigned 基礎英語W from Monday, p=1
2025-02-10 00:45:00,322 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 基礎英語W
2025-02-10 00:45:00,322 DEBUG:[DEBUG] Unassigned 基礎設計製図I from Monday, p=1
2025-02-10 00:45:00,322 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 基礎設計製図I
2025-02-10 00:45:00,322 DEBUG:[DEBUG] Unassigned 集積回路設計I△ from Monday, p=1
2025-02-10 00:45:00,322 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 集積回路設計I△
2025-02-10 00:45:00,322 DEBUG:[DEBUG] Unassigned 国語総合II from Monday, p=1
2025-02-10 00:45:00,322 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 国語総合II
2025-02-10 00:45:00,322 DEBUG:[DEBUG] Unassigned 数学IB from Monday, p=1
2025-02-10 00:45:00,323 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学IB
2025-02-10 00:45:00,323 DEBUG:[DEBUG] Unassigned 機能材料△ from Monday, p=1
2025-02-10 00:45:00,323 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 機能材料△
2025-02-10 00:45:00,323 DEBUG:[DEBUG] Unassigned 電磁気学 from Monday, p=1
2025-02-10 00:45:00,323 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 電磁気学
2025-02-10 00:45:00,323 DEBUG:[DEBUG] Unassigned プログラミング応用 from Monday, p=1
2025-02-10 00:45:00,323 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign プログラミング応用
2025-02-10 00:45:00,323 DEBUG:[DEBUG] Unassigned 地盤工学 from Monday, p=1
2025-02-10 00:45:00,323 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 地盤工学
2025-02-10 00:45:00,323 DEBUG:[DEBUG] Unassigned 基礎英語W from Monday, p=2
2025-02-10 00:45:00,323 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 基礎英語W
2025-02-10 00:45:00,323 DEBUG:[DEBUG] Unassigned 数学ⅢA from Monday, p=2
2025-02-10 00:45:00,324 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学ⅢA
2025-02-10 00:45:00,324 DEBUG:[DEBUG] Unassigned 基礎設計図II from Monday, p=2
2025-02-10 00:45:00,324 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 基礎設計図II
2025-02-10 00:45:00,324 DEBUG:[DEBUG] Unassigned 数学IB from Monday, p=2
2025-02-10 00:45:00,324 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学IB
2025-02-10 00:45:00,324 DEBUG:[DEBUG] Unassigned 倫理 from Monday, p=2
2025-02-10 00:45:00,324 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 倫理
2025-02-10 00:45:00,324 DEBUG:[DEBUG] Unassigned 熱機関 from Monday, p=2
2025-02-10 00:45:00,324 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 熱機関
2025-02-10 00:45:00,324 DEBUG:[DEBUG] Unassigned 数学IIA from Monday, p=2
2025-02-10 00:45:00,325 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学IIA
2025-02-10 00:45:00,325 DEBUG:[DEBUG] Unassigned 機械設計論I from Monday, p=2
2025-02-10 00:45:00,325 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 機械設計論I
2025-02-10 00:45:00,325 DEBUG:[DEBUG] Unassigned 建築施工法△ from Monday, p=2
2025-02-10 00:45:00,325 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 建築施工法△
2025-02-10 00:45:00,325 DEBUG:[DEBUG] Unassigned 応用物理 from Monday, p=2
2025-02-10 00:45:00,325 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 応用物理
2025-02-10 00:45:00,325 DEBUG:[DEBUG] Unassigned 電子回路I from Monday, p=2
2025-02-10 00:45:00,325 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 電子回路I
2025-02-10 00:45:00,325 DEBUG:[DEBUG] Unassigned 基礎コンピュータ工学 from Monday, p=2
2025-02-10 00:45:00,326 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 基礎コンピュータ工学
2025-02-10 00:45:00,326 DEBUG:[DEBUG] Unassigned 数学IIB from Tuesday, p=0
2025-02-10 00:45:00,326 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学IIB
2025-02-10 00:45:00,326 DEBUG:[DEBUG] Unassigned 工作実習I from Tuesday, p=0
2025-02-10 00:45:00,326 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 工作実習I
2025-02-10 00:45:00,326 DEBUG:[DEBUG] Unassigned 化学基礎 from Tuesday, p=0
2025-02-10 00:45:00,326 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 化学基礎
2025-02-10 00:45:00,326 DEBUG:[DEBUG] Unassigned 化学I from Tuesday, p=0
2025-02-10 00:45:00,326 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 化学I
2025-02-10 00:45:00,326 DEBUG:[DEBUG] Unassigned 工学実験II from Tuesday, p=0
2025-02-10 00:45:00,326 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 工学実験II
2025-02-10 00:45:00,326 DEBUG:[DEBUG] Unassigned 基礎プログラミングI from Tuesday, p=0
2025-02-10 00:45:00,327 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 基礎プログラミングI
2025-02-10 00:45:00,327 DEBUG:[DEBUG] Unassigned 設計製図Ⅲ from Tuesday, p=0
2025-02-10 00:45:00,327 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 設計製図Ⅲ
2025-02-10 00:45:00,327 DEBUG:[DEBUG] Unassigned 哲学 from Tuesday, p=0
2025-02-10 00:45:00,327 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 哲学
2025-02-10 00:45:00,327 DEBUG:[DEBUG] Unassigned コンピュータ制御 from Tuesday, p=1
2025-02-10 00:45:00,327 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign コンピュータ制御
2025-02-10 00:45:00,327 DEBUG:[DEBUG] Unassigned 総合英語IR from Tuesday, p=1
2025-02-10 00:45:00,327 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 総合英語IR
2025-02-10 00:45:00,327 DEBUG:[DEBUG] Unassigned アナログ回路 from Tuesday, p=1
2025-02-10 00:45:00,328 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign アナログ回路
2025-02-10 00:45:00,328 DEBUG:[DEBUG] Unassigned 総合英語演習II from Tuesday, p=1
2025-02-10 00:45:00,328 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 総合英語演習II
2025-02-10 00:45:00,328 DEBUG:[DEBUG] Unassigned ディジタル信号処理 from Tuesday, p=1
2025-02-10 00:45:00,328 DEBUG:[SWAP] Assigned ディジタル信号処理 to fill empty Friday p=2, grade=IE5
2025-02-10 00:45:00,328 DEBUG:[DEBUG] Found empty slot -> Tuesday p=2, grade=CA3
2025-02-10 00:45:00,328 DEBUG:[fill_len2_cat3] Re-check assigned 哲学 -> Tuesday, p=2
2025-02-10 00:45:00,330 DEBUG:[fill_length2_courses_for_cat3] Done filling period=0..2 (1～3コマ).
2025-02-10 00:45:00,344 DEBUG:未割り当てコースが存在します。試行回数: 1
2025-02-10 00:45:00,344 DEBUG:未割り当て: {'国語IB_CA1'}
2025-02-10 00:45:00,344 DEBUG:=== 試行回数 2 ===
2025-02-10 00:45:00,362 DEBUG:[fill_len2_cat3] Assigned 数学IIB -> Monday, p=0
2025-02-10 00:45:00,362 DEBUG:[fill_len2_cat3] Assigned 基礎設計図II -> Monday, p=0
2025-02-10 00:45:00,362 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Monday, p=0
2025-02-10 00:45:00,363 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Tuesday, p=0
2025-02-10 00:45:00,363 DEBUG:[fill_len2_cat3] Assigned 総合英語演習II -> Tuesday, p=0
2025-02-10 00:45:00,364 DEBUG:[fill_len2_cat3] Assigned 工学実験II -> Tuesday, p=0
2025-02-10 00:45:00,364 DEBUG:[fill_len2_cat3] Assigned 化学I -> Tuesday, p=0
2025-02-10 00:45:00,364 DEBUG:[fill_len2_cat3] Assigned 微分積分学I -> Tuesday, p=0
2025-02-10 00:45:00,365 DEBUG:[fill_len2_cat3] Assigned 水理学，建築計画△ -> Tuesday, p=0
2025-02-10 00:45:00,365 DEBUG:[fill_len2_cat3] Assigned 材料学I -> Tuesday, p=0
2025-02-10 00:45:00,366 DEBUG:[fill_len2_cat3] Assigned 工業英語II -> Tuesday, p=0
2025-02-10 00:45:00,366 DEBUG:[fill_len2_cat3] Assigned 数学IIB -> Tuesday, p=0
2025-02-10 00:45:00,367 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Wednesday, p=0
2025-02-10 00:45:00,367 DEBUG:[fill_len2_cat3] Assigned アルゴリズムとデータ構造 -> Wednesday, p=0
2025-02-10 00:45:00,368 DEBUG:[fill_len2_cat3] Assigned 基礎設計製図I -> Wednesday, p=0
2025-02-10 00:45:00,368 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Wednesday, p=0
2025-02-10 00:45:00,368 DEBUG:[fill_len2_cat3] Assigned 総合英語演習II -> Wednesday, p=0
2025-02-10 00:45:00,369 DEBUG:[fill_len2_cat3] Assigned 化学基礎 -> Wednesday, p=0
2025-02-10 00:45:00,369 DEBUG:[fill_len2_cat3] Assigned オペレーティングシステムII -> Wednesday, p=0
2025-02-10 00:45:00,369 DEBUG:[fill_len2_cat3] Assigned 工学実験II -> Wednesday, p=0
2025-02-10 00:45:00,370 DEBUG:[fill_len2_cat3] Assigned 創造製作II -> Wednesday, p=0
2025-02-10 00:45:00,370 DEBUG:[fill_len2_cat3] Assigned 建築環境工学△ -> Wednesday, p=0
2025-02-10 00:45:00,371 DEBUG:[fill_len2_cat3] Assigned 国語IB -> Wednesday, p=0
2025-02-10 00:45:00,372 DEBUG:[fill_len2_cat3] Assigned ソフトウェア工学 -> Wednesday, p=0
2025-02-10 00:45:00,372 DEBUG:[fill_len2_cat3] Assigned 物理I -> Wednesday, p=0
2025-02-10 00:45:00,373 DEBUG:[fill_len2_cat3] Assigned 地盤工学基礎 -> Wednesday, p=0
2025-02-10 00:45:00,374 DEBUG:[fill_len2_cat3] Assigned 数学IIA -> Wednesday, p=0
2025-02-10 00:45:00,375 DEBUG:[fill_len2_cat3] Assigned 物理II -> Thursday, p=0
2025-02-10 00:45:00,375 DEBUG:[fill_len2_cat3] Assigned コンピュータ基礎 -> Thursday, p=0
2025-02-10 00:45:00,375 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Thursday, p=0
2025-02-10 00:45:00,376 DEBUG:[fill_len2_cat3] Assigned 化学基礎 -> Thursday, p=0
2025-02-10 00:45:00,376 DEBUG:[fill_len2_cat3] Assigned 化学I -> Thursday, p=0
2025-02-10 00:45:00,376 DEBUG:[fill_len2_cat3] Assigned コンピュータ工学 -> Thursday, p=0
2025-02-10 00:45:00,376 DEBUG:[fill_len2_cat3] Assigned 工学デザインI -> Thursday, p=0
2025-02-10 00:45:00,377 DEBUG:[fill_len2_cat3] Assigned 国語IA -> Thursday, p=0
2025-02-10 00:45:00,377 DEBUG:[fill_len2_cat3] Assigned コンピュータアーキテクチャ -> Thursday, p=0
2025-02-10 00:45:00,378 DEBUG:[fill_len2_cat3] Assigned 数学IIA -> Thursday, p=0
2025-02-10 00:45:00,378 DEBUG:[fill_len2_cat3] Assigned 水力学II -> Thursday, p=0
2025-02-10 00:45:00,379 DEBUG:[fill_len2_cat3] Assigned 数学ⅢA -> Friday, p=0
2025-02-10 00:45:00,379 DEBUG:[fill_len2_cat3] Assigned 建築デザイン概論 -> Friday, p=0
2025-02-10 00:45:00,380 DEBUG:[fill_len2_cat3] Assigned 基礎プログラミングI -> Friday, p=0
2025-02-10 00:45:00,380 DEBUG:[fill_len2_cat3] Assigned 構造力学 -> Friday, p=0
2025-02-10 00:45:00,380 DEBUG:[fill_len2_cat3] Assigned ディジタル回路応用 -> Friday, p=0
2025-02-10 00:45:00,381 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Friday, p=0
2025-02-10 00:45:00,381 DEBUG:[fill_len2_cat3] Assigned 電気回路 -> Friday, p=0
2025-02-10 00:45:00,381 DEBUG:[fill_len2_cat3] Assigned 電子回路I -> Friday, p=0
2025-02-10 00:45:00,382 DEBUG:[fill_len2_cat3] Assigned 構造力学基礎 -> Friday, p=0
2025-02-10 00:45:00,382 DEBUG:[fill_len2_cat3] Assigned 応用物理 -> Friday, p=0
2025-02-10 00:45:00,383 DEBUG:[fill_len2_cat3] Assigned 歴史 -> Friday, p=0
2025-02-10 00:45:00,384 DEBUG:[fill_len2_cat3] Assigned 基礎英語W -> Monday, p=1
2025-02-10 00:45:00,384 DEBUG:[fill_len2_cat3] Assigned 工作実習I -> Monday, p=1
2025-02-10 00:45:00,385 DEBUG:[fill_len2_cat3] Assigned 画像工学△ -> Monday, p=1
2025-02-10 00:45:00,385 DEBUG:[fill_len2_cat3] Assigned 情報処理 -> Monday, p=1
2025-02-10 00:45:00,385 DEBUG:[fill_len2_cat3] Assigned 設計製図Ⅲ -> Monday, p=1
2025-02-10 00:45:00,386 DEBUG:[fill_len2_cat3] Assigned 哲学 -> Monday, p=1
2025-02-10 00:45:00,387 DEBUG:[fill_len2_cat3] Assigned 情報理論 -> Monday, p=1
2025-02-10 00:45:00,388 DEBUG:[fill_len2_cat3] Assigned 材料力学II -> Monday, p=1
2025-02-10 00:45:00,389 DEBUG:[fill_len2_cat3] Assigned 工学デザイン基礎II -> Tuesday, p=1
2025-02-10 00:45:00,389 DEBUG:[fill_len2_cat3] Assigned コンピュータ制御 -> Tuesday, p=1
2025-02-10 00:45:00,389 DEBUG:[fill_len2_cat3] Assigned 基礎英語W -> Tuesday, p=1
2025-02-10 00:45:00,390 DEBUG:[fill_len2_cat3] Assigned ディジタル回路 -> Tuesday, p=1
2025-02-10 00:45:00,390 DEBUG:[fill_len2_cat3] Assigned 総合英語演習II -> Tuesday, p=1
2025-02-10 00:45:00,390 DEBUG:[fill_len2_cat3] Assigned 集積回路設計I△ -> Tuesday, p=1
2025-02-10 00:45:00,391 DEBUG:[fill_len2_cat3] Assigned 熱機関 -> Tuesday, p=1
2025-02-10 00:45:00,391 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Tuesday, p=1
2025-02-10 00:45:00,392 DEBUG:[fill_len2_cat3] Assigned 基礎電気電子回路 -> Tuesday, p=1
2025-02-10 00:45:00,393 DEBUG:[fill_len2_cat3] Assigned 数学IA -> Tuesday, p=1
2025-02-10 00:45:00,394 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Wednesday, p=1
2025-02-10 00:45:00,394 DEBUG:[fill_len2_cat3] Assigned 総合英語IR -> Wednesday, p=1
2025-02-10 00:45:00,394 DEBUG:[fill_len2_cat3] Assigned 工学デザイン基礎Ⅲ -> Wednesday, p=1
2025-02-10 00:45:00,394 DEBUG:[fill_len2_cat3] Assigned 確率 -> Wednesday, p=1
2025-02-10 00:45:00,395 DEBUG:[fill_len2_cat3] Assigned 言語処理△ -> Wednesday, p=1
2025-02-10 00:45:00,396 DEBUG:[fill_len2_cat3] Assigned 物理II -> Wednesday, p=1
2025-02-10 00:45:00,396 DEBUG:[fill_len2_cat3] Assigned 線形代数 -> Wednesday, p=1
2025-02-10 00:45:00,397 DEBUG:[fill_len2_cat3] Assigned 関数論 -> Wednesday, p=1
2025-02-10 00:45:00,398 DEBUG:[fill_len2_cat3] Assigned 歴史 -> Wednesday, p=1
2025-02-10 00:45:00,399 DEBUG:[fill_len2_cat3] Assigned 測量学I -> Wednesday, p=1
2025-02-10 00:45:00,399 DEBUG:[fill_len2_cat3] Assigned 微分積分学I -> Wednesday, p=1
2025-02-10 00:45:00,400 DEBUG:[fill_len2_cat3] Assigned 電磁気学 -> Wednesday, p=1
2025-02-10 00:45:00,401 DEBUG:[fill_len2_cat3] Assigned 計測工学 -> Wednesday, p=1
2025-02-10 00:45:00,402 DEBUG:[fill_len2_cat3] Assigned 基礎英語W -> Thursday, p=1
2025-02-10 00:45:00,403 DEBUG:[fill_len2_cat3] Assigned 哲学 -> Thursday, p=1
2025-02-10 00:45:00,403 DEBUG:[fill_len2_cat3] Assigned 化学基礎 -> Thursday, p=1
2025-02-10 00:45:00,403 DEBUG:[fill_len2_cat3] Assigned ネットワークアーキテクチャ -> Thursday, p=1
2025-02-10 00:45:00,403 DEBUG:[fill_len2_cat3] Assigned CAD基礎 -> Thursday, p=1
2025-02-10 00:45:00,403 DEBUG:[fill_len2_cat3] Assigned 工学デザインII -> Thursday, p=1
2025-02-10 00:45:00,404 DEBUG:[fill_len2_cat3] Assigned プログラミング応用 -> Thursday, p=1
2025-02-10 00:45:00,404 DEBUG:[fill_len2_cat3] Assigned 数学IB -> Thursday, p=1
2025-02-10 00:45:00,405 DEBUG:[fill_len2_cat3] Assigned 制御工学II -> Thursday, p=1
2025-02-10 00:45:00,406 DEBUG:[fill_len2_cat3] Assigned コンピュータグラフィックス△ -> Friday, p=1
2025-02-10 00:45:00,406 DEBUG:[fill_len2_cat3] Assigned 機械の基礎 -> Friday, p=1
2025-02-10 00:45:00,406 DEBUG:[fill_len2_cat3] Assigned 情報処理 -> Friday, p=1
2025-02-10 00:45:00,407 DEBUG:[fill_len2_cat3] Assigned 力と変形 -> Friday, p=1
2025-02-10 00:45:00,407 DEBUG:[fill_len2_cat3] Assigned 電気回路II -> Friday, p=1
2025-02-10 00:45:00,407 DEBUG:[fill_len2_cat3] Assigned 倫理 -> Friday, p=1
2025-02-10 00:45:00,408 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Friday, p=1
2025-02-10 00:45:00,408 DEBUG:[fill_len2_cat3] Assigned 歴史 -> Friday, p=1
2025-02-10 00:45:00,409 DEBUG:[fill_len2_cat3] Assigned プレストレストコンクリート工学△ -> Friday, p=1
2025-02-10 00:45:00,410 DEBUG:[fill_len2_cat3] Assigned 数学IB -> Friday, p=1
2025-02-10 00:45:00,410 DEBUG:[fill_len2_cat3] Assigned 物理I -> Friday, p=1
2025-02-10 00:45:00,411 DEBUG:[fill_len2_cat3] Assigned 機能材料△ -> Friday, p=1
2025-02-10 00:45:00,412 DEBUG:[fill_len2_cat3] Assigned アクチュエータ -> Friday, p=1
2025-02-10 00:45:00,412 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Friday, p=1
2025-02-10 00:45:00,414 DEBUG:[DEBUG] Found empty slot -> Monday p=1, grade=CA5
2025-02-10 00:45:00,414 DEBUG:[DEBUG] No direct course for Monday, p=1, grade=CA5 -> Trying swap
2025-02-10 00:45:00,414 DEBUG:[DEBUG] Unassigned 数学演習 from Monday, p=3
2025-02-10 00:45:00,414 DEBUG:[SWAP] Failed to fill Monday p=1, revert unassign 数学演習
2025-02-10 00:45:00,414 DEBUG:[DEBUG] Unassigned 体育 from Monday, p=0
2025-02-10 00:45:00,415 DEBUG:[SWAP] Failed to fill Monday p=1, revert unassign 体育
2025-02-10 00:45:00,415 DEBUG:[DEBUG] Unassigned 体育 from Monday, p=1
2025-02-10 00:45:00,415 DEBUG:[SWAP] Failed to fill Monday p=1, revert unassign 体育
2025-02-10 00:45:00,415 DEBUG:[DEBUG] Unassigned 応用数物演習△ from Monday, p=0
2025-02-10 00:45:00,415 DEBUG:[SWAP] Failed to fill Monday p=1, revert unassign 応用数物演習△
2025-02-10 00:45:00,415 DEBUG:[DEBUG] Unassigned ライフサイエンス・アースサイエンス from Monday, p=0
2025-02-10 00:45:00,416 DEBUG:[SWAP] Failed to fill Monday p=1, revert unassign ライフサイエンス・アースサイエンス
2025-02-10 00:45:00,416 DEBUG:[DEBUG] Unassigned 応用解析学概論△ from Monday, p=0
2025-02-10 00:45:00,416 DEBUG:[SWAP] Failed to fill Monday p=1, revert unassign 応用解析学概論△
2025-02-10 00:45:00,416 DEBUG:[DEBUG] Unassigned 創造演習 from Monday, p=2
2025-02-10 00:45:00,416 DEBUG:[SWAP] Failed to fill Monday p=1, revert unassign 創造演習
2025-02-10 00:45:00,416 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=1
2025-02-10 00:45:00,417 DEBUG:[SWAP] Failed to fill Monday p=1, revert unassign 数学ⅢB
2025-02-10 00:45:00,417 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=1
2025-02-10 00:45:00,417 DEBUG:[SWAP] Failed to fill Monday p=1, revert unassign 数学ⅢB
2025-02-10 00:45:00,417 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=2
2025-02-10 00:45:00,417 DEBUG:[SWAP] Failed to fill Monday p=1, revert unassign 数学ⅢB
2025-02-10 00:45:00,418 DEBUG:[DEBUG] Unassigned 創造演習 from Monday, p=1
2025-02-10 00:45:00,418 DEBUG:[SWAP] Assigned 建築構造設計 to fill empty Monday p=1, grade=CA5
2025-02-10 00:45:00,419 DEBUG:[DEBUG] Found empty slot -> Monday p=1, grade=CA4
